N,q,N2_func,mobile,n,variance,std,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
600,0.01,15.0,0.0,4.0,5.9399999999999995,2.437211521390788,0.0,82_0_5,1000,1000,13,9,-0.5005854892574242,82,1.0,0.0
700,0.01,15.0,0.0,5.0,6.93,2.6324893162176366,0.0,82_0_6,1000,1000,8,13,-0.32996565521281984,82,1.0,0.0
800,0.01,15.0,0.0,13.0,7.92,2.814249455894058,0.0,82_0_7,1000,1000,6,14,0.0985841695636383,82,1.0,0.0
900,0.01,15.0,0.0,12.0,8.91,2.98496231131986,0.0,82_0_8,1000,1000,8,6,-0.19878514859262653,82,1.0,0.0
1000,0.01,20.0,0.0,6.0,9.9,3.146426544510455,0.0,82_0_9,1000,1000,11,10,-0.450081611834343,82,1.0,0.0
100,0.01,5.0,0.0,4.0,0.99,0.99498743710662,0.0,82_1_0,1000,1000,2,11,2.3006974301580483,82,1.0,0.0
200,0.01,10.0,0.0,4.0,1.98,1.407124727947029,0.0,82_1_1,1000,1000,5,6,0.41284659439083626,82,1.0,0.0
300,0.01,10.0,0.0,1.0,2.9699999999999998,1.7233687939614086,0.0,82_1_2,1000,1000,11,10,-0.7346238184393497,82,1.0,0.0
400,0.01,10.0,0.0,8.0,3.96,1.98997487421324,0.0,82_1_3,1000,1000,12,11,-0.1561020574382011,82,1.0,0.0
500,0.01,15.0,0.0,8.0,4.95,2.224859546128699,0.0,82_1_4,1000,1000,8,9,-0.12611209983157115,82,1.0,0.0
600,0.01,15.0,0.0,7.0,5.9399999999999995,2.437211521390788,0.0,82_1_5,1000,1000,16,8,-0.39050191925220284,82,1.0,0.0
700,0.01,15.0,0.0,6.0,6.93,2.6324893162176366,0.0,82_1_6,1000,1000,13,14,-0.41403240222868204,82,1.0,0.0
800,0.01,15.0,0.0,7.0,7.92,2.814249455894058,0.0,82_1_7,1000,1000,9,12,-0.3075379822756075,82,1.0,0.0
900,0.01,15.0,0.0,10.0,8.91,2.98496231131986,0.0,82_1_8,1000,1000,10,8,-0.2775279254330606,82,1.0,0.0
1000,0.01,20.0,0.0,14.0,9.9,3.146426544510455,0.0,82_1_9,1000,1000,8,15,-0.19758272326129936,82,1.0,0.0
100,0.01,5.0,0.0,2.0,0.99,0.99498743710662,0.0,82_2_0,1000,1000,9,8,-0.0015799739434322947,82,1.0,0.0
200,0.01,10.0,0.0,3.0,1.98,1.407124727947029,0.0,82_2_1,1000,1000,14,9,-0.2760889726773816,82,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,82_2_2,1000,1000,6,7,-0.14207087604525412,82,1.0,0.0
400,0.01,10.0,0.0,3.0,3.96,1.98997487421324,0.0,82_2_3,1000,1000,10,17,-0.39160302772147,82,1.0,0.0
500,0.01,15.0,0.0,3.0,4.95,2.224859546128699,0.0,82_2_4,1000,1000,5,9,-0.2500724785984963,82,1.0,0.0
600,0.01,15.0,0.0,9.0,5.9399999999999995,2.437211521390788,0.0,82_2_5,1000,1000,10,9,-0.20021579431625044,82,1.0,0.0
700,0.01,15.0,0.0,9.0,6.93,2.6324893162176366,0.0,82_2_6,1000,1000,17,14,-0.37490492635625855,82,1.0,0.0
800,0.01,15.0,0.0,7.0,7.92,2.814249455894058,0.0,82_2_7,1000,1000,12,11,-0.38117848414071626,82,1.0,0.0
900,0.01,15.0,0.0,8.0,8.91,2.98496231131986,0.0,82_2_8,1000,1000,8,15,-0.2776886313828171,82,1.0,0.0
1000,0.01,20.0,0.0,12.0,9.9,3.146426544510455,0.0,82_2_9,1000,1000,9,8,-0.24331401576969874,82,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,83_0_0,1000,1000,5,9,-2.2995245173995915,83,0.0,0.0
200,0.01,10.0,0.0,1.0,1.98,1.407124727947029,0.0,83_0_1,1000,1000,10,11,-0.5595571777201898,83,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,83_0_2,1000,1000,12,9,-0.3621698860175022,83,1.0,0.0
400,0.01,10.0,0.0,4.0,3.96,1.98997487421324,0.0,83_0_3,1000,1000,12,2,-0.3585239815210645,83,1.0,0.0
500,0.01,15.0,0.0,7.0,4.95,2.224859546128699,0.0,83_0_4,1000,1000,6,16,-0.08639786367075625,83,1.0,0.0
600,0.01,15.0,0.0,9.0,5.9399999999999995,2.437211521390788,0.0,83_0_5,1000,1000,9,9,-0.17691719273440146,83,1.0,0.0
700,0.01,15.0,0.0,9.0,6.93,2.6324893162176366,0.0,83_0_6,1000,1000,6,8,-0.1385089200893021,83,1.0,0.0
800,0.01,15.0,0.0,10.0,7.92,2.814249455894058,0.0,83_0_7,1000,1000,3,11,0.41226376888405625,83,1.0,0.0
900,0.01,15.0,0.0,9.0,8.91,2.98496231131986,0.0,83_0_8,1000,1000,7,7,-0.22672034983396244,83,1.0,0.0
1000,0.01,20.0,0.0,10.0,9.9,3.146426544510455,0.0,83_0_9,1000,1000,7,11,-0.23101940010700997,83,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,83_1_0,1000,1000,9,6,-0.2595211139468825,83,1.0,0.0
200,0.01,10.0,0.0,5.0,1.98,1.407124727947029,0.0,83_1_1,1000,1000,7,8,0.4262658257142594,83,1.0,0.0
300,0.01,10.0,0.0,1.0,2.9699999999999998,1.7233687939614086,0.0,83_1_2,1000,1000,10,4,-0.7019170785625305,83,1.0,0.0
400,0.01,10.0,0.0,4.0,3.96,1.98997487421324,0.0,83_1_3,1000,1000,7,11,-0.19710935543185215,83,1.0,0.0
500,0.01,15.0,0.0,5.0,4.95,2.224859546128699,0.0,83_1_4,1000,1000,10,9,-0.3007405624763915,83,1.0,0.0
600,0.01,15.0,0.0,9.0,5.9399999999999995,2.437211521390788,0.0,83_1_5,1000,1000,9,9,-0.17691719273440146,83,1.0,0.0
700,0.01,15.0,0.0,10.0,6.93,2.6324893162176366,0.0,83_1_6,1000,1000,13,8,-0.2773609564264008,83,1.0,0.0
800,0.01,15.0,0.0,10.0,7.92,2.814249455894058,0.0,83_1_7,1000,1000,8,8,-0.20466754101540388,83,1.0,0.0
900,0.01,15.0,0.0,11.0,8.91,2.98496231131986,0.0,83_1_8,1000,1000,8,9,-0.2144480447550067,83,1.0,0.0
1000,0.01,20.0,0.0,17.0,9.9,3.146426544510455,0.0,83_1_9,1000,1000,10,13,-0.20196598740425753,83,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,83_2_0,1000,1000,15,16,-2.0650912150297303,83,0.0,0.0
200,0.01,10.0,0.0,2.0,1.98,1.407124727947029,0.0,83_2_1,1000,1000,6,10,-0.126179830088726,83,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,83_2_2,1000,1000,6,9,-0.1423402097232886,83,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,83_2_3,1000,1000,9,10,-0.20477412518939025,83,1.0,0.0
500,0.01,15.0,0.0,3.0,4.95,2.224859546128699,0.0,83_2_4,1000,1000,5,16,-0.2504119074058688,83,1.0,0.0
600,0.01,15.0,0.0,8.0,5.9399999999999995,2.437211521390788,0.0,83_2_5,1000,1000,6,9,-0.11933362905158623,83,1.0,0.0
700,0.01,15.0,0.0,9.0,6.93,2.6324893162176366,0.0,83_2_6,1000,1000,6,8,-0.1385089200893021,83,1.0,0.0
800,0.01,15.0,0.0,4.0,7.92,2.814249455894058,0.0,83_2_7,1000,1000,11,12,-0.5188660225108781,83,1.0,0.0
900,0.01,15.0,0.0,5.0,8.91,2.98496231131986,0.0,83_2_8,1000,1000,6,7,-0.3185662470407831,83,1.0,0.0
1000,0.01,20.0,0.0,12.0,9.9,3.146426544510455,0.0,83_2_9,1000,1000,12,19,-0.3008129026917508,83,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,84_0_0,1000,1000,11,17,-0.3377074463030825,84,1.0,0.0
200,0.01,10.0,0.0,1.0,1.98,1.407124727947029,0.0,84_0_1,1000,1000,10,12,-0.5591964314428467,84,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,84_0_2,1000,1000,10,10,-0.30069605140923283,84,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,84_0_3,1000,1000,8,11,-0.1729772714182553,84,1.0,0.0
500,0.01,15.0,0.0,3.0,4.95,2.224859546128699,0.0,84_0_4,1000,1000,9,7,-0.4245157311728424,84,1.0,0.0
600,0.01,15.0,0.0,6.0,5.9399999999999995,2.437211521390788,0.0,84_0_5,1000,1000,11,13,-0.3267044322202518,84,1.0,0.0
700,0.01,15.0,0.0,8.0,6.93,2.6324893162176366,0.0,84_0_6,1000,1000,8,5,-0.21691724869592713,84,1.0,0.0
800,0.01,15.0,0.0,4.0,7.92,2.814249455894058,0.0,84_0_7,1000,1000,13,4,-0.575054829280553,84,1.0,0.0
900,0.01,15.0,0.0,9.0,8.91,2.98496231131986,0.0,84_0_8,1000,1000,6,14,-0.19952094427264863,84,1.0,0.0
1000,0.01,20.0,0.0,11.0,9.9,3.146426544510455,0.0,84_0_9,1000,1000,13,7,-0.33828253203999853,84,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,84_1_0,1000,1000,12,17,-0.3717529411770597,84,1.0,0.0
200,0.01,10.0,0.0,0.0,1.98,1.407124727947029,0.0,84_1_1,1000,1000,7,10,-2.257602468304419,84,0.0,0.0
300,0.01,10.0,0.0,2.0,2.9699999999999998,1.7233687939614086,0.0,84_1_2,1000,1000,6,11,-0.2663366962007549,84,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,84_1_3,1000,1000,11,10,-0.2622154116224849,84,1.0,0.0
500,0.01,15.0,0.0,6.0,4.95,2.224859546128699,0.0,84_1_4,1000,1000,8,5,-0.19217983326590798,84,1.0,0.0
600,0.01,15.0,0.0,4.0,5.9399999999999995,2.437211521390788,0.0,84_1_5,1000,1000,5,6,-0.2274494372486011,84,1.0,0.0
700,0.01,15.0,0.0,6.0,6.93,2.6324893162176366,0.0,84_1_6,1000,1000,10,9,-0.3409636996740337,84,1.0,0.0
800,0.01,15.0,0.0,13.0,7.92,2.814249455894058,0.0,84_1_7,1000,1000,4,8,0.6592834593839153,84,1.0,0.0
900,0.01,15.0,0.0,10.0,8.91,2.98496231131986,0.0,84_1_8,1000,1000,9,17,-0.2558327552663936,84,1.0,0.0
1000,0.01,20.0,0.0,13.0,9.9,3.146426544510455,0.0,84_1_9,1000,1000,12,14,-0.2840328568883323,84,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,84_2_0,1000,1000,7,10,-0.16364445158267468,84,1.0,0.0
200,0.01,10.0,0.0,1.0,1.98,1.407124727947029,0.0,84_2_1,1000,1000,15,6,-0.7215419812276855,84,1.0,0.0
300,0.01,10.0,0.0,2.0,2.9699999999999998,1.7233687939614086,0.0,84_2_2,1000,1000,15,8,-0.5895088972824575,84,1.0,0.0
400,0.01,10.0,0.0,2.0,3.96,1.98997487421324,0.0,84_2_3,1000,1000,10,9,-0.5316915975246038,84,1.0,0.0
500,0.01,15.0,0.0,4.0,4.95,2.224859546128699,0.0,84_2_4,1000,1000,8,9,-0.30074056247639114,84,1.0,0.0
600,0.01,15.0,0.0,5.0,5.9399999999999995,2.437211521390788,0.0,84_2_5,1000,1000,11,15,-0.3785411691009599,84,1.0,0.0
700,0.01,15.0,0.0,11.0,6.93,2.6324893162176366,0.0,84_2_6,1000,1000,14,8,-0.2722251779038676,84,1.0,0.0
800,0.01,15.0,0.0,10.0,7.92,2.814249455894058,0.0,84_2_7,1000,1000,13,8,-0.3102463072192547,84,1.0,0.0
900,0.01,15.0,0.0,13.0,8.91,2.98496231131986,0.0,84_2_8,1000,1000,16,5,-0.3245953744629143,84,1.0,0.0
1000,0.01,20.0,0.0,10.0,9.9,3.146426544510455,0.0,84_2_9,1000,1000,13,7,-0.36098489748345985,84,1.0,0.0
100,0.01,5.0,0.0,3.0,0.99,0.99498743710662,0.0,85_0_0,1000,1000,18,5,-0.1053058534854497,85,1.0,0.0
200,0.01,10.0,0.0,1.0,1.98,1.407124727947029,0.0,85_0_1,1000,1000,10,10,-0.5599182239001976,85,1.0,0.0
300,0.01,10.0,0.0,9.0,2.9699999999999998,1.7233687939614086,0.0,85_0_2,1000,1000,6,10,1.3175550607503488,85,1.0,0.0
400,0.01,10.0,0.0,1.0,3.96,1.98997487421324,0.0,85_0_3,1000,1000,10,6,-0.7915405807486905,85,1.0,0.0
500,0.01,15.0,0.0,2.0,4.95,2.224859546128699,0.0,85_0_4,1000,1000,7,9,-0.4746570563399556,85,1.0,0.0
600,0.01,15.0,0.0,8.0,5.9399999999999995,2.437211521390788,0.0,85_0_5,1000,1000,8,11,-0.1771353169098133,85,1.0,0.0
700,0.01,15.0,0.0,6.0,6.93,2.6324893162176366,0.0,85_0_6,1000,1000,15,9,-0.4575599720203272,85,1.0,0.0
800,0.01,15.0,0.0,4.0,7.92,2.814249455894058,0.0,85_0_7,1000,1000,9,14,-0.4575888022612332,85,1.0,0.0
900,0.01,15.0,0.0,11.0,8.91,2.98496231131986,0.0,85_0_8,1000,1000,12,8,-0.2966633268470054,85,1.0,0.0
1000,0.01,20.0,0.0,13.0,9.9,3.146426544510455,0.0,85_0_9,1000,1000,11,14,-0.26655727464346773,85,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,85_1_0,1000,1000,5,10,-2.25813183224137,85,0.0,0.0
200,0.01,10.0,0.0,2.0,1.98,1.407124727947029,0.0,85_1_1,1000,1000,6,8,-0.12588796158360568,85,1.0,0.0
300,0.01,10.0,0.0,1.0,2.9699999999999998,1.7233687939614086,0.0,85_1_2,1000,1000,8,9,-0.6134414935496574,85,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,85_1_3,1000,1000,11,11,-0.2622530294868389,85,1.0,0.0
500,0.01,15.0,0.0,8.0,4.95,2.224859546128699,0.0,85_1_4,1000,1000,11,16,-0.20084046100890274,85,1.0,0.0
600,0.01,15.0,0.0,11.0,5.9399999999999995,2.437211521390788,0.0,85_1_5,1000,1000,9,9,-0.1358260195798521,85,1.0,0.0
700,0.01,15.0,0.0,5.0,6.93,2.6324893162176366,0.0,85_1_6,1000,1000,8,10,-0.3300580651760177,85,1.0,0.0
800,0.01,15.0,0.0,9.0,7.92,2.814249455894058,0.0,85_1_7,1000,1000,16,15,-0.39065729155716344,85,1.0,0.0
900,0.01,15.0,0.0,10.0,8.91,2.98496231131986,0.0,85_1_8,1000,1000,6,16,-0.18221315418488934,85,1.0,0.0
1000,0.01,20.0,0.0,8.0,9.9,3.146426544510455,0.0,85_1_9,1000,1000,6,12,-0.24353082043105206,85,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,85_2_0,1000,1000,10,9,-2.2975368961640767,85,0.0,0.0
200,0.01,10.0,0.0,1.0,1.98,1.407124727947029,0.0,85_2_1,1000,1000,15,7,-0.7208189811441039,85,1.0,0.0
300,0.01,10.0,0.0,4.0,2.9699999999999998,1.7233687939614086,0.0,85_2_2,1000,1000,13,11,-0.29236424276720396,85,1.0,0.0
400,0.01,10.0,0.0,1.0,3.96,1.98997487421324,0.0,85_2_3,1000,1000,13,9,-0.889840406711188,85,1.0,0.0
500,0.01,15.0,0.0,5.0,4.95,2.224859546128699,0.0,85_2_4,1000,1000,9,13,-0.2711858748501434,85,1.0,0.0
600,0.01,15.0,0.0,6.0,5.9399999999999995,2.437211521390788,0.0,85_2_5,1000,1000,10,10,-0.30075864640060535,85,1.0,0.0
700,0.01,15.0,0.0,10.0,6.93,2.6324893162176366,0.0,85_2_6,1000,1000,12,9,-0.25825987987021465,85,1.0,0.0
800,0.01,15.0,0.0,3.0,7.92,2.814249455894058,0.0,85_2_7,1000,1000,3,9,-0.2501197314110353,85,1.0,0.0
900,0.01,15.0,0.0,8.0,8.91,2.98496231131986,0.0,85_2_8,1000,1000,14,9,-0.41429805069166153,85,1.0,0.0
1000,0.01,20.0,0.0,11.0,9.9,3.146426544510455,0.0,85_2_9,1000,1000,12,7,-0.31995864350044756,85,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,86_0_0,1000,1000,12,10,-2.2553466084273945,86,0.0,0.0
200,0.01,10.0,0.0,3.0,1.98,1.407124727947029,0.0,86_0_1,1000,1000,10,11,-0.16080212480819703,86,1.0,0.0
300,0.01,10.0,0.0,2.0,2.9699999999999998,1.7233687939614086,0.0,86_0_2,1000,1000,10,5,-0.44101683934866015,86,1.0,0.0
400,0.01,10.0,0.0,3.0,3.96,1.98997487421324,0.0,86_0_3,1000,1000,13,9,-0.4813600487318082,86,1.0,0.0
500,0.01,15.0,0.0,11.0,4.95,2.224859546128699,0.0,86_0_4,1000,1000,10,8,-0.03304695318212648,86,1.0,0.0
600,0.01,15.0,0.0,5.0,5.9399999999999995,2.437211521390788,0.0,86_0_5,1000,1000,11,10,-0.3789777864235993,86,1.0,0.0
700,0.01,15.0,0.0,6.0,6.93,2.6324893162176366,0.0,86_0_6,1000,1000,14,8,-0.4368343934381934,86,1.0,0.0
800,0.01,15.0,0.0,8.0,7.92,2.814249455894058,0.0,86_0_7,1000,1000,12,4,-0.3463028480782492,86,1.0,0.0
900,0.01,15.0,0.0,12.0,8.91,2.98496231131986,0.0,86_0_8,1000,1000,12,15,-0.277690202403345,86,1.0,0.0
1000,0.01,20.0,0.0,14.0,9.9,3.146426544510455,0.0,86_0_9,1000,1000,11,11,-0.25215956504145964,86,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,86_1_0,1000,1000,13,8,-2.342097432870428,86,0.0,0.0
200,0.01,10.0,0.0,3.0,1.98,1.407124727947029,0.0,86_1_1,1000,1000,8,16,-0.08969003371790671,86,1.0,0.0
300,0.01,10.0,0.0,2.0,2.9699999999999998,1.7233687939614086,0.0,86_1_2,1000,1000,5,11,-0.20894879681570733,86,1.0,0.0
400,0.01,10.0,0.0,3.0,3.96,1.98997487421324,0.0,86_1_3,1000,1000,11,3,-0.42507528370915715,86,1.0,0.0
500,0.01,15.0,0.0,4.0,4.95,2.224859546128699,0.0,86_1_4,1000,1000,10,15,-0.36652222025371883,86,1.0,0.0
600,0.01,15.0,0.0,5.0,5.9399999999999995,2.437211521390788,0.0,86_1_5,1000,1000,7,13,-0.25561297064415966,86,1.0,0.0
700,0.01,15.0,0.0,9.0,6.93,2.6324893162176366,0.0,86_1_6,1000,1000,13,8,-0.3035780642031415,86,1.0,0.0
800,0.01,15.0,0.0,8.0,7.92,2.814249455894058,0.0,86_1_7,1000,1000,12,12,-0.34591364297812804,86,1.0,0.0
900,0.01,15.0,0.0,15.0,8.91,2.98496231131986,0.0,86_1_8,1000,1000,13,10,-0.2479178293584557,86,1.0,0.0
1000,0.01,20.0,0.0,10.0,9.9,3.146426544510455,0.0,86_1_9,1000,1000,8,8,-0.2554492181348082,86,1.0,0.0
100,0.01,5.0,0.0,2.0,0.99,0.99498743710662,0.0,86_2_0,1000,1000,7,8,0.08521450684717725,86,1.0,0.0
200,0.01,10.0,0.0,1.0,1.98,1.407124727947029,0.0,86_2_1,1000,1000,10,10,-0.5599182239001976,86,1.0,0.0
300,0.01,10.0,0.0,0.0,2.9699999999999998,1.7233687939614086,0.0,86_2_2,1000,1000,17,11,-2.2166658309609253,86,0.0,0.0
400,0.01,10.0,0.0,7.0,3.96,1.98997487421324,0.0,86_2_3,1000,1000,10,12,-0.14375231980133718,86,1.0,0.0
500,0.01,15.0,0.0,5.0,4.95,2.224859546128699,0.0,86_2_4,1000,1000,9,9,-0.27106911112975574,86,1.0,0.0
600,0.01,15.0,0.0,5.0,5.9399999999999995,2.437211521390788,0.0,86_2_5,1000,1000,13,6,-0.43001976068932046,86,1.0,0.0
700,0.01,15.0,0.0,10.0,6.93,2.6324893162176366,0.0,86_2_6,1000,1000,12,9,-0.25825987987021465,86,1.0,0.0
800,0.01,15.0,0.0,13.0,7.92,2.814249455894058,0.0,86_2_7,1000,1000,10,7,-0.19714189428637754,86,1.0,0.0
900,0.01,15.0,0.0,6.0,8.91,2.98496231131986,0.0,86_2_8,1000,1000,13,11,-0.47427381703189103,86,1.0,0.0
1000,0.01,20.0,0.0,13.0,9.9,3.146426544510455,0.0,86_2_9,1000,1000,11,11,-0.2664559317374982,86,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,87_0_0,1000,1000,9,8,-2.3436926393724757,87,0.0,0.0
200,0.01,10.0,0.0,1.0,1.98,1.407124727947029,0.0,87_0_1,1000,1000,7,10,-0.4240100100069984,87,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,87_0_2,1000,1000,10,11,-0.30069605140923333,87,1.0,0.0
400,0.01,10.0,0.0,2.0,3.96,1.98997487421324,0.0,87_0_3,1000,1000,9,13,-0.4935336475289307,87,1.0,0.0
500,0.01,15.0,0.0,8.0,4.95,2.224859546128699,0.0,87_0_4,1000,1000,9,7,-0.15200237299129857,87,1.0,0.0
600,0.01,15.0,0.0,9.0,5.9399999999999995,2.437211521390788,0.0,87_0_5,1000,1000,9,10,-0.17702707366381484,87,1.0,0.0
700,0.01,15.0,0.0,9.0,6.93,2.6324893162176366,0.0,87_0_6,1000,1000,7,6,-0.16612272748406412,87,1.0,0.0
800,0.01,15.0,0.0,5.0,7.92,2.814249455894058,0.0,87_0_7,1000,1000,12,7,-0.47829972728880304,87,1.0,0.0
900,0.01,15.0,0.0,11.0,8.91,2.98496231131986,0.0,87_0_8,1000,1000,4,6,0.08217137929738631,87,1.0,0.0
1000,0.01,20.0,0.0,15.0,9.9,3.146426544510455,0.0,87_0_9,1000,1000,12,16,-0.25580296539940295,87,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,87_1_0,1000,1000,7,7,-2.3956405731812143,87,0.0,0.0
200,0.01,10.0,0.0,3.0,1.98,1.407124727947029,0.0,87_1_1,1000,1000,13,7,-0.24990636284464726,87,1.0,0.0
300,0.01,10.0,0.0,1.0,2.9699999999999998,1.7233687939614086,0.0,87_1_2,1000,1000,14,8,-0.8303580858885521,87,1.0,0.0
400,0.01,10.0,0.0,4.0,3.96,1.98997487421324,0.0,87_1_3,1000,1000,10,13,-0.3007198960564439,87,1.0,0.0
500,0.01,15.0,0.0,7.0,4.95,2.224859546128699,0.0,87_1_4,1000,1000,3,9,0.5463828314888117,87,1.0,0.0
600,0.01,15.0,0.0,10.0,5.9399999999999995,2.437211521390788,0.0,87_1_5,1000,1000,11,13,-0.19831777455808644,87,1.0,0.0
700,0.01,15.0,0.0,10.0,6.93,2.6324893162176366,0.0,87_1_6,1000,1000,4,7,0.3430388334456288,87,1.0,0.0
800,0.01,15.0,0.0,6.0,7.92,2.814249455894058,0.0,87_1_7,1000,1000,8,11,-0.3163889539990664,87,1.0,0.0
900,0.01,15.0,0.0,3.0,8.91,2.98496231131986,0.0,87_1_8,1000,1000,11,10,-0.6395214725659081,87,1.0,0.0
1000,0.01,20.0,0.0,8.0,9.9,3.146426544510455,0.0,87_1_9,1000,1000,16,14,-0.4736263728237513,87,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,87_2_0,1000,1000,8,9,-2.2983330365921746,87,0.0,0.0
200,0.01,10.0,0.0,0.0,1.98,1.407124727947029,0.0,87_2_1,1000,1000,14,5,-2.5182881484369024,87,0.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,87_2_2,1000,1000,7,11,-0.18796395210314998,87,1.0,0.0
400,0.01,10.0,0.0,6.0,3.96,1.98997487421324,0.0,87_2_3,1000,1000,17,11,-0.33972510951025825,87,1.0,0.0
500,0.01,15.0,0.0,5.0,4.95,2.224859546128699,0.0,87_2_4,1000,1000,9,7,-0.27101074103979245,87,1.0,0.0
600,0.01,15.0,0.0,5.0,5.9399999999999995,2.437211521390788,0.0,87_2_5,1000,1000,7,8,-0.25539436640134533,87,1.0,0.0
700,0.01,15.0,0.0,7.0,6.93,2.6324893162176366,0.0,87_2_6,1000,1000,14,7,-0.39171969328046,87,1.0,0.0
800,0.01,15.0,0.0,11.0,7.92,2.814249455894058,0.0,87_2_7,1000,1000,6,10,-0.13917227888056352,87,1.0,0.0
900,0.01,15.0,0.0,12.0,8.91,2.98496231131986,0.0,87_2_8,1000,1000,13,9,-0.29510694505783686,87,1.0,0.0
1000,0.01,20.0,0.0,10.0,9.9,3.146426544510455,0.0,87_2_9,1000,1000,12,10,-0.341723782011823,87,1.0,0.0
100,0.01,5.0,0.0,3.0,0.99,0.99498743710662,0.0,88_0_0,1000,1000,12,6,0.06407957280273668,88,1.0,0.0
200,0.01,10.0,0.0,3.0,1.98,1.407124727947029,0.0,88_0_1,1000,1000,8,7,-0.08815146770432296,88,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,88_0_2,1000,1000,4,9,-0.0338666758282291,88,1.0,0.0
400,0.01,10.0,0.0,4.0,3.96,1.98997487421324,0.0,88_0_3,1000,1000,14,9,-0.4086116799978726,88,1.0,0.0
500,0.01,15.0,0.0,4.0,4.95,2.224859546128699,0.0,88_0_4,1000,1000,6,12,-0.2225057427489735,88,1.0,0.0
600,0.01,15.0,0.0,7.0,5.9399999999999995,2.437211521390788,0.0,88_0_5,1000,1000,8,13,-0.20698800901610093,88,1.0,0.0
700,0.01,15.0,0.0,6.0,6.93,2.6324893162176366,0.0,88_0_6,1000,1000,6,10,-0.2173018861580262,88,1.0,0.0
800,0.01,15.0,0.0,11.0,7.92,2.814249455894058,0.0,88_0_7,1000,1000,12,7,-0.2691898362020243,88,1.0,0.0
900,0.01,15.0,0.0,6.0,8.91,2.98496231131986,0.0,88_0_8,1000,1000,8,12,-0.343670069968542,88,1.0,0.0
1000,0.01,20.0,0.0,8.0,9.9,3.146426544510455,0.0,88_0_9,1000,1000,7,5,-0.2729479735621207,88,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,88_1_0,1000,1000,10,11,-0.30063536185045253,88,1.0,0.0
200,0.01,10.0,0.0,1.0,1.98,1.407124727947029,0.0,88_1_1,1000,1000,14,9,-0.6920739365834947,88,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,88_1_2,1000,1000,11,9,-0.3325438300121751,88,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,88_1_3,1000,1000,20,11,-0.4533581811233933,88,1.0,0.0
500,0.01,15.0,0.0,5.0,4.95,2.224859546128699,0.0,88_1_4,1000,1000,13,11,-0.37887022205922993,88,1.0,0.0
600,0.01,15.0,0.0,8.0,5.9399999999999995,2.437211521390788,0.0,88_1_5,1000,1000,12,11,-0.2730592331603219,88,1.0,0.0
700,0.01,15.0,0.0,4.0,6.93,2.6324893162176366,0.0,88_1_6,1000,1000,9,10,-0.42568508328780946,88,1.0,0.0
800,0.01,15.0,0.0,10.0,7.92,2.814249455894058,0.0,88_1_7,1000,1000,15,4,-0.34630216255140867,88,1.0,0.0
900,0.01,15.0,0.0,10.0,8.91,2.98496231131986,0.0,88_1_8,1000,1000,5,7,-0.1533945419046966,88,1.0,0.0
1000,0.01,20.0,0.0,13.0,9.9,3.146426544510455,0.0,88_1_9,1000,1000,10,6,-0.2479216840858393,88,1.0,0.0
